user_id,sequence,ground_truth
3050767566456381576,P-90290625|P-81114706|P-81120223|P-81120223|P-81120223|P-81120223|P-81120223|P-81120223,P-81120223
3050985871379781147,P-53566101|P-53566101,P-53566101
305099131251288027,P-86450006|P-86450006,P-86450006
3051089529007824109,P-90275070|P-90275070|P-90275070|P-90275070|P-90275070|P-90275070,P-90275070
3051187978148123412,P-60309425|P-60309425|P-60309424|P-60309424|P-60309424,P-60309424
305134555825641796,P-96312629|P-96312629,P-96312629
3051590195531629935,P-85931232|P-64464284|P-53559745|P-53559748|P-90243261|P-85712799|P-59080380|P-71747415|P-71747415|P-81290935|P-88906545,P-81473671
3051692971826531976,P-93595010|P-93595010,P-93595010
3051787956044787667,P-86160882|P-86160882,P-86160882
3051854156698700519,P-53561505|P-53561505,P-53561505
3051926934447296,P-53563894|P-53563894|P-53563894,P-53563894
3052077398130290804,P-86158759|P-89992147|P-96312126|P-85353637|P-90143149,P-86158759
3052116881493155670,P-53552338|P-53552338,P-53552338
3052126288321977210,P-53562062|P-53562062,P-68224508
3052266395761814165,P-96060257|P-96060257,P-96060257
3052295774907813258,P-70968112|P-70968112|P-70968112,P-90143128
3052307263014726053,P-89992158|P-89992158,P-89992158
3052371221730083568,P-90243237|P-90243237|P-90243237|P-73816165|P-53564100,P-53561500
3052398232733483193,P-95909185|P-95909185|P-95909185|P-95909185|P-95909185,P-95909185
3052459869372947207,P-87089821|P-87089821|P-90006919|P-90006919|P-89786157|P-94635678|P-53563211|P-89314082|P-81165829|P-89314082,P-89314082
3052615973664979798,P-95909185|P-95909185|P-95909185,P-95909185
3052616282328192383,P-53564904|P-53564904|P-53564904,P-53564904
3053046325809318035,P-89138077|P-89138077,P-53561961
3053085329232997495,P-53564820|P-53564820,P-53564820
3053101391759624452,P-68224488|P-68224488,P-68224488
3053131268165475842,P-96312629|P-96312629,P-96312629
3053152392987681804,P-90326138|P-90326138,P-90326138
3053173953561812162,P-81141349|P-81141349,P-81141349
3053404708991090785,P-89992147|P-89992147,P-89992147
3053451444322743177,P-86417060|P-86417060|P-86417060,P-85340614
3053539300733444465,P-89478801|P-89478801,P-89478801
3053732948371537486,P-90143129|P-90143129|P-90143129|P-90143129,P-90143129
3053744085293600989,P-53561187|P-53561187,P-89174808
3053767201266637239,P-68224502|P-68224502|P-68224502|P-68224502|P-68224502|P-68224502|P-68224502|P-68224502|P-68224502,P-68224502
3053862739503059158,P-60440630|P-60440630,P-60440630
3053870242637155075,P-89369196|P-89369196|P-89369196|P-60440630,P-60440630
3053893611063873222,P-90019706|P-97352409,P-90019706
3053940348507777436,P-108927327|P-108927327|P-108927327,P-95886462
3053943611723418444,P-83646490|P-83646490|P-83646490,P-83646490
3054016222096234198,P-53563473|P-53563473|P-60440649|P-60440649,P-60440649
3054147692239875971,P-86370420|P-86370420|P-86370420|P-86370420|P-86370420|P-86370420,P-86370420
3054164204722142469,P-53562622|P-53562622,P-53562622
3054315479994210279,P-89478801|P-89478801|P-89478801|P-89478801,P-53562035
3054336076895462296,P-90018428|P-90018428,P-90018428
3054441841584319797,P-89174843|P-53560836,P-71401218
3054452263585306347,P-81113024|P-81113024|P-81113024|P-81113024,P-81113024
3054530683669288781,P-89123235|P-89123235,P-89123235
305480520797561994,P-79125917|P-79125941|P-79125941|P-79125941|P-79125941,P-79125941
3054985329032957194,P-89478168|P-89478168|P-89478168|P-89478168,P-89478168
3055024052941671440,P-82959378|P-82959378,P-82959378
3055244493905703457,P-90006919|P-89786815,P-92755613
3055552378232754861,P-77364716|P-77364716,P-77364716
3055553094116845021,P-86370420|P-86370420,P-86370420
3055633723553772630,P-89300704|P-89300704,P-89300704
305571606204009773,P-60440636|P-60440636,P-60440636
3055833677765842211,P-53561961|P-53561961,P-53561961
305584186076864202,P-85677208|P-85677208,P-85677208
3055843743546601162,P-60439934|P-89123398,P-60440649
3055867775280749745,P-96312126|P-96312126|P-96312127|P-96312127|P-96312127,P-96312127
3056032692274869668,P-85678556|P-85678556|P-85678556,P-85678556
3056064945476930261,P-53558268|P-60440649|P-89786657|P-81695092,P-53562103
3056194458015537542,P-89454882|P-89454882|P-89454882|P-89454882|P-89454882,P-89454882
3056231671803652473,P-89779102|P-86215748|P-86215748,P-86215748
3056288947328459106,P-80166284|P-80166284|P-80166284|P-80166284|P-80166284,P-80166284
3056648128202913705,P-90018452|P-90018452,P-90735149
3056657632655978464,P-89308136|P-89308136|P-89308136|P-96312639,P-96312629
3056674030690019609,P-98256240|P-98256240|P-90314343,P-90314343
3056975868611048128,P-102091150|P-102091150|P-102091150|P-102091150,P-102091150
3057091472107683452,P-60440649|P-60440649|P-53566259|P-81695021,P-60440649
3057095399605383137,P-90120869|P-64337480|P-64337480,P-64337480
3057117373220209601,P-89454882|P-89454882,P-89454882
3057156703935100098,P-95956208|P-95956208|P-95956208,P-95956208
3057186600190627469,P-89527603|P-89527603|P-89527603,P-89527603
3057219327757317675,P-60440474|P-60440474|P-60440474,P-63106962
3057234507506828077,P-83730922|P-89791397|P-83730922,P-83730922
3057299257718450167,P-91858876|P-91858876,P-91858876
305729980479293839,P-89454882|P-89454882,P-89454882
3057322639800917788,P-92682952|P-92682952|P-92682952,P-92682952
3057337463970140470,P-90542186|P-90542186,P-90542186
30575211474239875,P-96060271|P-96060271|P-96060271|P-96060273|P-96060273|P-96060271,P-96060271
3057722194596231493,P-72660335|P-53567620,P-53567620
3057926222852791459,P-89100510|P-89100510|P-89100510|P-89100510|P-91894720,P-91894720
3057983493839782386,P-96312629|P-96312629,P-96312629
3058063580643895636,P-90542171|P-90542171,P-90542171
3058082514600966461,P-53564537|P-53564537|P-53564537,P-53564537
3058174426547953128,P-89527675|P-89527675,P-89527675
3058216021182956887,P-83652600|P-83652600,P-83652600
3058347963189143789,P-53552322|P-53552322|P-53552322|P-53561310|P-53561310,P-53561310
3058368311800945008,P-89454721|P-89454721,P-89454721
3058528863069640669,P-89478801|P-89478801,P-89478801
3058594874533143499,P-53561310|P-53561310|P-53561310,P-53561310
3058600124375676582,P-53552721|P-53552721|P-53552721|P-53552721|P-53552721,P-53552729
3058786141562958146,P-53552720|P-53552720|P-53552720,P-53552720
3058788699018687122,P-94245159|P-94245159,P-94245159
3058849313952388866,P-53557691|P-53557691|P-60440630|P-53557691|P-60440630,P-60440630
3058865907828443695,P-90543849|P-90543849|P-90543849,P-90543849
3058996757073064572,P-53564571|P-53564571,P-53564571
3059049615125767397,P-89454882|P-89454882|P-86812539,P-89454882
3059152877089656887,P-53562796|P-53562796,P-53562796
3059214019280068596,P-87029218|P-87029218|P-87029218,P-77327759
3059222395542360516,P-53557204|P-53557204|P-53557204,P-53557204
3059285160878397000,P-61983416|P-61983443|P-61983443,P-61983416
305931944227357848,P-89786806|P-89786806,P-89786806
305933329789385987,P-53564636|P-53564636|P-53564636,P-53567164
3059454970083802982,P-70039885|P-70039885,P-70973641
3059557589745951250,P-91915980|P-89056277,P-91915810
3059599300758997713,P-91974394|P-91974394,P-91974394
3059680848453134613,P-89454882|P-89454882|P-89454882|P-89454882|P-89454882,P-89454882
3059716688405234857,P-53563894|P-53563894|P-53563894|P-84752787|P-87672103,P-68658872
3059805663530444118,P-90243257|P-90243257|P-90243257|P-90243257|P-90243257,P-90243257
3059920700868407912,P-77323303|P-77323303|P-77323303|P-77323303|P-77323303|P-77323303|P-77323303,P-77323303
3060226934106171595,P-53556346|P-53556346,P-53556346
3060373246303511482,P-70975620|P-70975620|P-70975620|P-70975620|P-70975620|P-70975620|P-93431965|P-93431965|P-93431965,P-70975620
3060376399284162560,P-90327285|P-90327285,P-90327285
3060378264261963825,P-85420926|P-92647069,P-93299873
306043218755024157,P-89992147|P-89992147|P-89992147,P-89992147
3060736775146378429,P-80166462|P-79314356,P-79314356
3060909753213683185,P-86840309|P-86840309,P-86840309
3060939383383560721,P-81228163|P-81228163,P-81228163
306098935298071324,P-96312624|P-96312624|P-84114168|P-96312623|P-96312623|P-96312624,P-96312624
306099627818001038,P-83626943|P-83626943|P-83626943|P-83626943,P-83626943
3061139351991926134,P-83652600|P-83652600,P-83652600
3061149255742173088,P-86415580|P-86415580|P-83776704|P-86415537,P-72232029
3061150072011910576,P-101204237|P-101204237,P-101204237
3061151796740617070,P-53557691|P-53557691|P-53557691,P-53557691
3061309030505597035,P-89992147|P-89992147|P-89992147,P-89992147
306137988925917599,P-68224502|P-68224490,P-53561046
3061385520353937326,P-89454901|P-89454901,P-89454901
3061443347538680606,P-102684517|P-102684517|P-102684517|P-102684517|P-102684517,P-102684517
3061473629824341415,P-89454882|P-89454882,P-89454882
3061554081795340411,P-96060264|P-53561961|P-93507788,P-53561961
3061782268055062439,P-60440630|P-60440630|P-60440630|P-60440630|P-60440630|P-60440630|P-60440623|P-60440623|P-60440623,P-60440623
3061812294961816667,P-71427371|P-71427371,P-71427371
3061891692980221710,P-90018433|P-90018433|P-90018433|P-90018433,P-90018433
306200389782009823,P-81838524|P-81838524|P-83769701|P-82615545|P-81838603|P-81838603|P-83769701,P-82615545
3062022541124850276,P-53556078|P-89253069|P-89253069|P-89253069|P-89253069|P-89253069|P-89253069|P-89253069|P-89253069,P-89253069
3062069011844264068,P-53563223|P-53560949|P-82728052|P-82728052|P-71747367|P-71747367|P-53562242|P-53562973,P-93458407
3062132152167389265,P-71427650|P-70039885|P-70039885,P-70967754
3062132983469500770,P-90528798|P-90528798|P-90528798|P-90528798|P-90528798|P-90528798,P-90528798
3062180701927636411,P-95909185|P-95909185|P-95909185,P-95909185
3062210925553828125,P-89454882|P-89454882,P-89454882
306239161805982489,P-53562062|P-53562062,P-53562062
306242913380649027,P-90213572|P-90213572,P-90213572
306250440820423156,P-90528798|P-90528798,P-90528798
3062506670689430965,P-60440630|P-60440630|P-53557691|P-53561488|P-73570117|P-73570117|P-53561500|P-53561500|P-53561500|P-53561500|P-53561500|P-53561500|P-53561500|P-53561500,P-53561500
3062554368038723079,P-53560620|P-78665192,P-70749500
3062570532132719661,P-89173846|P-89173846,P-89173846
3062692999998814626,P-90656282|P-90656282,P-90656282
3062723620026853258,P-86407726|P-86407726,P-86407726
3062815639737671980,P-53557848|P-53557846,P-53557848
3062926907582408173,P-89779160|P-89779160|P-89779160|P-89779160|P-89779160,P-53566627
3062965243712895384,P-60440696|P-60440696,P-60440696
3063063163894889597,P-89786935|P-89314023,P-89314023
3063094526795480284,P-79127013|P-79127013|P-79127013,P-79127013
3063100326859986708,P-76107283|P-76107283,P-76107283
3063184264814957540,P-70975620|P-93507788,P-53561164
3063224690918960878,P-108927327|P-95886462|P-108927327,P-108927327
3063248544812437241,P-90020043|P-90020043|P-90020043,P-90020043
3063260568291529807,P-71745962|P-71745962|P-93300559|P-93300559|P-71745962,P-93300559
3063412260169171881,P-70967754|P-70967754,P-70967754
3063499376559675337,P-68224543|P-68224543|P-68224543|P-68224543|P-68224490,P-68224490
3063562365081775357,P-89454721|P-89026950|P-81117056|P-89454721|P-89454721,P-89454721
3063617882576500722,P-89938171|P-89938171,P-89938171
3063627324437919619,P-86838772|P-86838772,P-86838772
3063745597441557047,P-89494364|P-89494364|P-89494364|P-89494364,P-63447765
306380072495131761,P-53561164|P-53561164,P-53561164
3063953332373921008,P-98311024|P-98311024,P-98311024
3064135138615618592,P-53557240|P-53557240|P-53557240|P-53557240|P-53563219|P-53563219,P-53557240
3064247789914684130,P-89786153|P-89786153|P-89786153|P-89786153|P-89786153|P-89786153|P-89786153|P-89786153|P-89786153,P-89786153
3064270848042957812,P-53552727|P-53561164|P-53561164|P-53561164|P-60440399,P-60440399
3064428724056976471,P-96060269|P-96060269,P-96060269
3064456518201766810,P-93485417|P-89478801|P-89454882,P-89454882
3064478116704182217,P-68658857|P-53564153|P-53564537|P-53564537|P-53564537|P-68658857|P-68658857,P-53564537
306456020962532359,P-90143144|P-90143144,P-90143144
3064666840813651434,P-53563410|P-53563410|P-53563410|P-53563410|P-53563833|P-53563888|P-53563410,P-53563888
3064899643856415028,P-89527675|P-89527675|P-89527675|P-89527675|P-89527675|P-89527675,P-89527675
3064908147256183725,P-53561286|P-81165848,P-81165848
3064924287272133646,P-53562242|P-53562235|P-94242934|P-94242934|P-83671864|P-83671864|P-64393102|P-53563038|P-53563499|P-60440625|P-79114315|P-81090468|P-70339398|P-71747402|P-84615706|P-70339450|P-70339450|P-53564661,P-63106962
3064950934536522923,P-93485391|P-93485391|P-89284174|P-89284174|P-93485391,P-89284174
3065080341203653890,P-71427371|P-85673610|P-85673610,P-85673610
3065245605477521599,P-53563894|P-53563894,P-80166462
3065291836704040134,P-93485579|P-93485579,P-93485579
306540462306434835,P-89478168|P-53564165|P-73903679,P-84252732
3065432045816160888,P-83652600|P-83652600|P-83652600|P-83652600,P-83651178
3065476033903832885,P-90528798|P-90528798,P-89581002
3065509706578789725,P-53558122|P-53558122|P-53558122|P-53558122|P-53558122,P-53558122
3065526832023316881,P-90245659|P-90245659,P-90245659
3065553382581144906,P-93485612|P-93485612,P-101161681
3065653614583882406,P-53562518|P-53562518|P-53562518,P-53562497
3065717813779857075,P-86180318|P-86180318|P-86180318,P-86188267
3065771363509912931,P-89495504|P-93504930,P-89495478
3065771715473398161,P-89454882|P-89454882|P-89454882,P-89454882
3065880461944898265,P-53562460|P-72202750,P-89786815
3065969510978343802,P-53564054|P-53564054|P-53564054,P-53564054
3065979576940385948,P-53562568|P-53562568,P-53562568
3066119400181487915,P-70973641|P-70973641|P-70973641|P-70973641|P-70973641|P-70973641,P-70973641
3066130724458967903,P-89138060|P-61983429,P-61983451
3066134395621180060,P-89248446|P-89248446|P-89248446,P-89248446
3066160993051738206,P-53567163|P-53567163,P-53567163
3066301412326643502,P-68658890|P-68658890,P-68658890
3066471021367360448,P-61983451|P-61983451,P-61983429
3066483262789600898,P-53561286|P-81165848,P-81165848
3066492325895904300,P-89454882|P-89454882|P-89454882,P-89454882
3066608330144329910,P-85630270|P-85630270,P-85630270
3066786016906716995,P-89786657|P-89786657|P-86861298,P-60440702
3067020070496550784,P-89454968|P-89454968,P-89454968
3067091708260171892,P-102149486|P-102149486|P-102149486,P-102149486
3067251168150975226,P-81114706|P-59355506|P-81120223|P-81141016|P-81114121,P-81802813
3067287522177705846,P-95909185|P-95909185|P-95909185|P-95909185,P-95909185
3067406804022860833,P-81117056|P-81117056,P-70968553
3067457738149472717,P-89786157|P-89786157,P-89786157
3067576314257933255,P-85401728|P-85401728|P-85401728,P-85401728
306770645994461065,P-70975620|P-70975620|P-70975620,P-70975620
3068018576106768037,P-89254800|P-90149881|P-90149875|P-90149875|P-90149875|P-89234056|P-89234056|P-89268814|P-93485478,P-89454901
306804766707031150,P-53566468|P-53566466,P-53566466
306806541080464444,P-89101304|P-89101304,P-89101304
3068349374471795133,P-95909185|P-95909185|P-95909185|P-95909185|P-95909185|P-95909185|P-95909185,P-95909185
3068582426579083192,P-90018419|P-90018419,P-89992128
3068624799616914323,P-53552720|P-53552720|P-53554263|P-53554263|P-53567858|P-53567870|P-53554263|P-53552720|P-53554263|P-53567858,P-53567858
3068672839595893403,P-90019989|P-90019989|P-90019989|P-90019989|P-90019989|P-90019989|P-90019989|P-90019989,P-90019989
3068803579645343871,P-90542165|P-90542165,P-90542165
306883332357802381,P-89101304|P-71320752|P-92497731|P-92494524|P-90236510|P-53564165|P-53564822|P-53560949,P-87028713
3068890726976900426,P-96060269|P-96060269|P-96060269|P-96060269|P-96060269,P-96060269
3068980235667273526,P-89478168|P-93485391,P-93485391
306902312501543852,P-53564732|P-71342426|P-89308078|P-104687713|P-71342426|P-89308078|P-104686721|P-88906501|P-90243263|P-87808839,P-89308078
3069038641239076524,P-53561488|P-53561488,P-53561480
3069125987497948967,P-60440738|P-60440738,P-60440738
3069188740127142342,P-89478168|P-89478168,P-89478168
3069366951678927084,P-95909185|P-95909185,P-95909185
3069399309702445592,P-53552726|P-53552726,P-53552726
3069452631470447420,P-90020674|P-90020674,P-90020674
3069534416447374533,P-96060269|P-96060269,P-96060269
3069641404062161738,P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314|P-83698314,P-83698314
3069886793273709816,P-89454721|P-89454721,P-89454721
3069922013931496222,P-53561480|P-53561480|P-53561480|P-53561480,P-53561480
306993609332425420,P-89478801|P-89478801,P-93485391
3069975514510605099,P-71427650|P-71427650|P-70039885,P-70039885
3070054493718908098,P-53566018|P-53566018,P-53566018
3070076684661667349,P-68658874|P-68658874,P-68658874
3070157943820637829,P-89468584|P-89468584|P-89468584,P-89468584
3070182309252239043,P-53561164|P-53561164|P-53561164|P-83646490|P-83646490,P-53561164
3070196938069598815,P-96060278|P-96060278,P-96060278
3070456273647695658,P-68658857|P-68658857|P-87588328|P-53563359|P-53552696|P-78664975|P-53563608|P-53563608|P-53563608|P-53563608|P-93430769|P-93430769|P-53564856|P-89106268,P-94858712
3070601507234753702,P-90521812|P-90521812,P-90521812
3070718980700134983,P-96312629|P-96312629,P-101700679
3070859018194696883,P-53562796|P-53562796,P-53562796
3070972625914654318,P-72960421|P-72960421,P-72960421
3071132795183455431,P-89478801|P-89478801,P-89454882
307115626648803774,P-91977072|P-91977072|P-91977072|P-89320609|P-90729248|P-90729248|P-94474825|P-94474825|P-53560652|P-53560652|P-53560652|P-60440684,P-78665101
